group,level_label,class_label,event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,59,USA,United States of America,Mia Noritake,USAMN84,,472,406
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,60,IRL,Ireland,Amy Kieran,IRLAK25,,474,406
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,61,NED,Netherlands,Isabella Wels,NEDIW5,,484,408
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,62,CZE,Czechia,Barbora Ottova,CZEBO1,,484,413
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,63,GER,Germany,Clara Mattik,GERCM75,,487,417
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,64,HKG,"Hong Kong, China",Ivy So,HKGIS4,,500,424
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,65,AUS,Australia,Evie McGuire,AUSEM24,,502,432
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,66,TUR,Türkiye,Deniz Eraslan,TURDE9,,510,434
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,67,GBR,Great Britain,Ebony Aloof,GBREA20,,506,436
youth,Class Youth World Championship,ILCA 4,ILCA 4 Youth Female,ILCA 4 Youth World Championships,USA202507JTY,2026-08-01,2026-08-09,"Aarhus, Denmark",https://sailing.org/regatta/ilca-4-youth-world-championships?ref=USA202507JTY,68,LTU,Lithuania,Ugnė Trimonytė,LTUUT1,,521,455
