event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,24,CHN,"China, PR",Wan Li,CHNWL13,CHN 62,318,237
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,25,ITA,Italy,Sofia Tomasoni,ITAST35,ITA 122,304,237
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,26,TUR,Türkiye,Derin Atakan,TURDA14,TUR 142,162,110
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,27,FRA,France,Heloise Pegourie,FRAHP15,FRA 145,165,123
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,28,FRA,France,Zoe Boutang,FRAZB2,FRA 93,189,130
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,29,NZL,New Zealand,Justina Kitchen,NZLJK11,NZL 51,207,140
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,30,FRA,France,Alexia Fancelli,FRAAF32,FRA 55,204,150
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,31,FIN,Finland,Noora Ruskola,FINNR5,FIN 29,204,156
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,32,POR,Portugal,Mafalda Pires de Lima,PORMP12,POR 80,223,162
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,33,TUR,Türkiye,Derin Deniz Sorguc,TURDS11,TUR 115,226,165
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,34,ARG,Argentina,Maria Catalina Turienzo,ARGMT16,ARG 3,266,185
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,35,FRA,France,Anais Mai Desjardins,FRAAD69,FRA 132,272,208
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,36,SLO,Slovenia,Marina Vodisek,SLOMV4,SLO 106,305,228
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,37,GBR,Great Britain,Ella Geiger,GBREG23,GBR 120,309,241
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,38,BRA,Brazil,Maria Do Socorro Vasconcelos Reis,BRAMV12,BRA 129,333,252
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,39,CAN,Canada,Marie-Eve Mayrand,CANMM55,CAN 103,321,255
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,40,NZL,New Zealand,Lucy Bilger,NZLLB5,NZL 33,332,256
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,41,ESP,Spain,ADELAIDA MARQUENIE ROCA,ESPAM129,ESP 7,344,263
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,42,CAN,Canada,Emily Bugeja,CANEB20,CAN 109,382,301
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,43,GBR,Great Britain,Emma Rennie,GBRER27,GBR 111,376,303
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,44,CHI,Chile,Carmen Verdeyen,CHICV3,CHI 57,382,306
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,45,THA,Thailand,Benyapa Jantawan,THABJ1,THA 12,393,312
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,46,CRO,Croatia,Marija Dolenc,CROMD7,CRO 54,413,332
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,47,LAT,Latvia,Aija Ambrasa,LATAA2,LAT 24,412,333
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,48,GBR,Great Britain,Sophie Rennie,GBRSR124,GBR 157,412,336
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,49,GRE,Greece,Emilia Kosti,GREEK23,GRE 160,441,360
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,50,CAN,Canada,Martyna Dakowicz,CANMD36,CAN 104,450,369
Formula Kite Women,Formula Kite European Championships,ESP202403HKJ,2024-03-15,2024-03-24,"Los Alcazares, Mar Menor, Murcia, Spain",https://sailing.org/regatta/formula-kite-european-championships?ref=ESP202403HKJ,51,POL,Poland,Magdalena Woyciechowska,POLMW47,POL 108,513,432
