event_label,regatta_name,world_sailing_id,start_date,end_date,venue,source_url,rank,country,country_name,crew,world_sailing_ids,sail_number,total_points,net_points
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,25,FIN,Finland,Noora Ruskola,FINNR5,FIN 40,119,68
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,26,FRA,France,Chloe Revil,FRACR52,FRA 37,114,77
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,27,FRA,France,Anais Mai Desjardins,FRAAD69,FRA 33,124,83
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,28,GBR,Great Britain,Francesca Maini,GBRFM31,GBR 22,142,89
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,29,TUR,Türkiye,Derin Deniz Sorguc,TURDS11,TUR 14,151,99
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,30,POR,Portugal,Mafalda Pires de Lima,PORMP12,POR 36,153,102
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,31,GBR,Great Britain,Ella Geiger,GBREG23,GBR 39,166,119
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,32,FRA,France,Zoe Boutang,FRAZB2,FRA 16,184,123
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,33,ISR,Israel,Mika Kafri,ISRMK1,ISR 11,197,132
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,34,SWE,Sweden,Karolina Larsson,SWEKL18,SWE 24,188,141
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,35,CAN,Canada,Marie-Eve Mayrand,CANMM55,CAN 15,215,155
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,36,NZL,New Zealand,Lucy Bilger,NZLLB5,NZL 41,226,160
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,37,CZE,Czechia,Monika Zizlavska,CZEMZ2,CZE 13,241,183
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,38,TUR,Türkiye,Peri Mina Mete,TURPM1,TUR 23,252,187
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,39,CAN,Canada,Emily Bugeja,CANEB20,CAN 25,258,192
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,40,SLO,Slovenia,Marina Vodisek,SLOMV4,SLO 7,281,216
Formula Kite Women,Formula Kite European Championships,GRE202209ILG,2023-09-16,2023-09-24,"Portsmouth (UK), Great Britain",https://sailing.org/regatta/formula-kite-european-championships?ref=GRE202209ILG,41,LAT,Latvia,Aija Ambrasa,LATAA2,LAT 38,282,216
